Dose,Ligand,Skew,Date,Variance,Mean,Kurtosis,alphStatCov,Cell,Time,Bivalent
0.012803,IL15,4.387824,3/27/2019,594357.75,0,61.119286,0,CD8,1,0
0.004268,IL15,1.8230135,3/27/2019,481490.38,73.131714,10.043923,0,CD8,1,0
0.001423,IL15,5.7039986,3/27/2019,901121,170.74927,67.46905,0,CD8,1,0
0.000474,IL15,3.331893,3/27/2019,537347.94,29.72644,31.345528,0,CD8,1,0
84,IL2,1.2196281,4/18/2019,4470113.5,2508.3318,1.2618289,0,NK,4,0
28,IL2,1.2176923,4/18/2019,4617509.5,2111.3494,1.6797495,0,NK,4,0
9.333333,IL2,1.0402538,4/18/2019,4598386.5,2107.4075,1.1048331,0,NK,4,0
3.111,IL2,1.5459954,4/18/2019,4935382,1954.0593,2.5834374,0,NK,4,0
1.037037,IL2,1.6096808,4/18/2019,3751730.8,974.80005,2.740943,0,NK,4,0
0.345679,IL2,1.4454681,4/18/2019,4512897.5,748.07715,1.5599623,0,NK,4,0
0.115226,IL2,1.8591498,4/18/2019,3113226.2,421.82593,4.2722707,0,NK,4,0
0.038409,IL2,1.8815238,4/18/2019,1465299.4,0,5.421591,0,NK,4,0
0.012803,IL2,1.4307847,4/18/2019,3451144,394.32373,2.331925,0,NK,4,0
0.004268,IL2,1.2791862,4/18/2019,3971396.8,764.3782,0.756701,0,NK,4,0
0.001423,IL2,1.4279617,4/18/2019,3643200.8,650.1282,1.4458718,0,NK,4,0
0.000474,IL2,1.4620059,4/18/2019,2680053.8,293.12817,2.549652,0,NK,4,0
84,IL2,6.065352,4/18/2019,15305838,5089.178,95.20487,0,CD8,4,0
28,IL2,2.3821318,4/18/2019,10441432,4348.9233,17.231792,0,CD8,4,0
9.333333,IL2,1.7572792,4/18/2019,7326724,3158.372,5.1430807,0,CD8,4,0
3.111,IL2,1.3124269,4/18/2019,6346448,3024.9385,2.6037188,0,CD8,4,0
1.037037,IL2,3.8348975,4/18/2019,2840192.2,617.2677,19.70704,0,CD8,4,0
0.345679,IL2,6.367411,4/18/2019,1928635.4,321.93848,68.93848,0,CD8,4,0
0.115226,IL2,3.7965965,4/18/2019,755676.25,179.89539,22.18656,0,CD8,4,0
0.038409,IL2,2.9214206,4/18/2019,350941.16,39.47632,22.71788,0,CD8,4,0
0.012803,IL2,3.3685834,4/18/2019,300729.9,0,34.678474,0,CD8,4,0
0.004268,IL2,8.588002,4/18/2019,412780.25,58.723145,167.35802,0,CD8,4,0
0.001423,IL2,2.6609771,4/18/2019,322108.16,89.446045,19.584345,0,CD8,4,0
0.000474,IL2,10.3932085,4/18/2019,2674439.2,170.46948,127.0011,0,CD8,4,0
84,IL2,2.6010284,4/18/2019,6571372,2682.3958,11.94369,0,NK,2,0
28,IL2,1.2346066,4/18/2019,5504061,2061.3499,0.8254304,0,NK,2,0
9.333333,IL2,0.9973753,4/18/2019,4368952.5,2082.6125,1.1529617,0,NK,2,0
3.111,IL2,1.059473,4/18/2019,4961320,1727.4314,1.2669482,0,NK,2,0
1.037037,IL2,1.3012949,4/18/2019,4894044.5,326.4912,0.7823708,0,NK,2,0
0.345679,IL2,1.307307,4/18/2019,4564071,230.58398,0.84359336,0,NK,2,0
0.115226,IL2,1.0401565,4/18/2019,5746597,525.77954,-0.010072708,0,NK,2,0
0.038409,IL2,1.0414535,4/18/2019,4084051.8,219.93188,-0.040519,0,NK,2,0
0.012803,IL2,0.92151827,4/18/2019,5576807,547.9065,-0.41787314,0,NK,2,0
0.004268,IL2,1.3535932,4/18/2019,3766616.2,0,1.2456388,0,NK,2,0
0.001423,IL2,1.1714404,4/18/2019,4872033.5,344.04297,0.24179268,0,NK,2,0
0.000474,IL2,1.2986994,4/18/2019,4588382.5,323.49268,0.965683,0,NK,2,0
84,IL2,1.1081331,4/18/2019,7652689,3838.07,2.4963965,0,CD8,2,0
28,IL2,4.1152697,4/18/2019,9510621,3577.737,38.944374,0,CD8,2,0
9.333333,IL2,9.517146,4/18/2019,11537576,3618.451,158.80286,0,CD8,2,0
3.111,IL2,6.839161,4/18/2019,5259324,1732.8582,91.68839,0,CD8,2,0
1.037037,IL2,4.2036433,4/18/2019,1701515.1,388.0287,26.088064,0,CD8,2,0
0.345679,IL2,2.3683748,4/18/2019,321425.66,42.28235,12.868484,0,CD8,2,0
0.115226,IL2,2.4535913,4/18/2019,316873.28,18.18103,12.73239,0,CD8,2,0
0.038409,IL2,2.3983338,4/18/2019,264943.78,58.41272,13.560932,0,CD8,2,0
0.012803,IL2,1.4389645,4/18/2019,235167.89,0,6.1096144,0,CD8,2,0
0.004268,IL2,2.0352654,4/18/2019,312783.97,6.0686035,9.88168,0,CD8,2,0
0.001423,IL2,3.0544558,4/18/2019,333275.56,19.621948,25.532467,0,CD8,2,0
0.000474,IL2,2.3663216,4/18/2019,322393.7,101.17493,11.592856,0,CD8,2,0
84,IL2,1.1758112,4/18/2019,6035668.5,2718.434,1.1300106,0,NK,1,0
28,IL2,0.9299883,4/18/2019,6288862.5,3013.876,1.145854,0,NK,1,0
9.333333,IL2,1.0046585,4/18/2019,5943261,2674.0918,0.6182568,0,NK,1,0
3.111,IL2,0.9922596,4/18/2019,6435588.5,2371.912,0.3821435,0,NK,1,0
1.037037,IL2,1.9312894,4/18/2019,5842171.5,535.1924,4.5571012,0,NK,1,0
0.345679,IL2,1.661003,4/18/2019,3348323.5,87.42554,1.9573746,0,NK,1,0
0.115226,IL2,1.2077882,4/18/2019,3537814.8,251.65063,0.44487596,0,NK,1,0
0.038409,IL2,1.2453147,4/18/2019,4083539.2,239.17456,0.65449166,0,NK,1,0
0.012803,IL2,1.200615,4/18/2019,2877463,0,0.24690366,0,NK,1,0
0.004268,IL2,1.9836065,4/18/2019,4160190.8,218.34521,5.156889,0,NK,1,0
0.001423,IL2,1.3389972,4/18/2019,2865830.5,26.650635,1.3871651,0,NK,1,0
0.000474,IL2,0.8216319,4/18/2019,4293707.5,569.49365,-0.56767726,0,NK,1,0
84,IL2,0.75367266,4/18/2019,5503222.5,3440.1543,0.49108076,0,CD8,1,0
28,IL2,0.84639764,4/18/2019,5504638,3256.6338,0.6652951,0,CD8,1,0
9.333333,IL2,1.0326921,4/18/2019,5058750,2989.603,1.4869905,0,CD8,1,0
3.111,IL2,1.4826037,4/18/2019,3060294,1591.5667,3.7062602,0,CD8,1,0
1.037037,IL2,4.1200147,4/18/2019,1069350.2,311.37335,25.622297,0,CD8,1,0
0.345679,IL2,2.9805348,4/18/2019,334854.66,36.76837,21.43634,0,CD8,1,0
0.115226,IL2,1.5034459,4/18/2019,236416.03,30.253479,8.395089,0,CD8,1,0
0.038409,IL2,2.0818624,4/18/2019,260537.03,0,14.390949,0,CD8,1,0
0.012803,IL2,0.8848714,4/18/2019,219262.06,10.269775,1.9800553,0,CD8,1,0
0.004268,IL2,2.397935,4/18/2019,291662.4,34.725525,14.409708,0,CD8,1,0
0.001423,IL2,2.3101318,4/18/2019,289968.6,74.18231,14.321592,0,CD8,1,0
0.000474,IL2,3.6062846,4/18/2019,358115.78,42.134827,26.814148,0,CD8,1,0
84,IL2,0.57398236,4/18/2019,3478248.5,2923.2646,-0.08793688,0,NK,0.5,0
28,IL2,1.0000055,4/18/2019,5977033,3139.4053,0.27795696,0,NK,0.5,0
9.333333,IL2,1.106362,4/18/2019,5713947,3141.0835,1.4147539,0,NK,0.5,0
3.111,IL2,0.7997595,4/18/2019,5804263,3017.1191,-0.15828228,0,NK,0.5,0
1.037037,IL2,1.0139617,4/18/2019,4870891.5,984.35547,0.28761554,0,NK,0.5,0
0.345679,IL2,1.4232937,4/18/2019,4961823.5,604.626,0.8691094,0,NK,0.5,0
0.115226,IL2,1.3464577,4/18/2019,1883191,0,1.2063384,0,NK,0.5,0
0.038409,IL2,1.2655113,4/18/2019,3370343.8,562.5288,0.67278075,0,NK,0.5,0
0.012803,IL2,1.1345944,4/18/2019,2825986.8,653.75586,0.6864965,0,NK,0.5,0
0.004268,IL2,0.8570704,4/18/2019,4072873.8,1113.418,0.011864901,0,NK,0.5,0
0.001423,IL2,0.83741647,4/18/2019,1714669.9,360.4148,-0.21907401,0,NK,0.5,0
0.000474,IL2,0.9044334,4/18/2019,4187212.8,1026.4795,-0.11081624,0,NK,0.5,0
84,IL2,0.8546692,4/18/2019,6968072.5,4668.813,1.2853699,0,CD8,0.5,0
28,IL2,0.74475205,4/18/2019,8080258.5,5493.7285,1.0490541,0,CD8,0.5,0
9.333333,IL2,0.76384217,4/18/2019,6621864,4536.9023,0.6515455,0,CD8,0.5,0
3.111,IL2,4.4832263,4/18/2019,9820997,2865.1997,47.24294,0,CD8,0.5,0
1.037037,IL2,5.7625284,4/18/2019,599051.1,223.99225,60.46537,0,CD8,0.5,0
0.345679,IL2,2.1258383,4/18/2019,252106.67,0,11.5482,0,CD8,0.5,0
0.115226,IL2,0.9127145,4/18/2019,206215.22,87.98236,2.7972674,0,CD8,0.5,0
0.038409,IL2,3.200005,4/18/2019,297184.16,125.3418,30.680866,0,CD8,0.5,0
0.012803,IL2,6.1421733,4/18/2019,520768.12,176.25531,67.06068,0,CD8,0.5,0
0.004268,IL2,4.985558,4/18/2019,413205.03,176.53937,46.37888,0,CD8,0.5,0
0.001423,IL2,2.4683058,4/18/2019,361750.97,116.94702,11.342278,0,CD8,0.5,0
0.000474,IL2,1.3720102,4/18/2019,222539.78,93.51477,4.0229473,0,CD8,0.5,0
84,IL15,1.2175732,4/18/2019,5332826.5,2327.6375,1.2528586,0,NK,4,0
28,IL15,1.4084183,4/18/2019,7324199,2408.0125,1.6093988,0,NK,4,0
9.333333,IL15,1.1967582,4/18/2019,7767452.5,3384.014,1.8181381,0,NK,4,0
3.111,IL15,0.8922688,4/18/2019,8763439,2530.7815,0.025231123,0,NK,4,0
1.037037,IL15,1.193219,4/18/2019,4508512,2359.1125,1.328681,0,NK,4,0
0.345679,IL15,0.9736669,4/18/2019,5692575,1646.9597,-0.005504131,0,NK,4,0
0.115226,IL15,1.5144199,4/18/2019,5935202.5,1200.5203,2.3372073,0,NK,4,0
0.038409,IL15,0.63394046,4/18/2019,3963316.5,949.72046,-0.8899381,0,NK,4,0
0.012803,IL15,0.7277984,4/18/2019,4262204.5,743.0261,-0.7282181,0,NK,4,0
0.004268,IL15,1.1152782,4/18/2019,2617343.2,128.56177,1.3419261,0,NK,4,0
0.001423,IL15,1.1334894,4/18/2019,2338168,0,0.52005196,0,NK,4,0
0.000474,IL15,0.7984505,4/18/2019,2677022.5,466.84058,-0.246243,0,NK,4,0
84,IL15,0.8640875,4/18/2019,8057578.5,4379.083,1.9815984,0,CD8,4,0
28,IL15,0.92788124,4/18/2019,8098283,4476.9985,2.4260206,0,CD8,4,0
9.333333,IL15,0.79325116,4/18/2019,10706015,5317.2695,1.0577769,0,CD8,4,0
3.111,IL15,0.852051,4/18/2019,7883941,4534.355,1.4532938,0,CD8,4,0
1.037037,IL15,2.0272474,4/18/2019,4970178,2681.2002,8.947042,0,CD8,4,0
0.345679,IL15,2.4164,4/18/2019,1789643,938.35175,8.774416,0,CD8,4,0
0.115226,IL15,4.186636,4/18/2019,558614.9,270.4168,32.045326,0,CD8,4,0
0.038409,IL15,2.6927674,4/18/2019,354814.22,71.08783,18.626982,0,CD8,4,0
0.012803,IL15,2.8668504,4/18/2019,265867.3,23.834778,21.025238,0,CD8,4,0
0.004268,IL15,2.4962363,4/18/2019,345211.9,101.980896,14.005297,0,CD8,4,0
0.001423,IL15,1.467295,4/18/2019,256656.42,0,7.204569,0,CD8,4,0
0.000474,IL15,4.6096525,4/18/2019,960440.75,224.65717,28.17463,0,CD8,4,0
84,IL15,1.1710143,4/18/2019,4992784.5,3208.1357,1.6229467,0,NK,2,0
28,IL15,1.2188003,4/18/2019,8961885,3358.4521,0.9495852,0,NK,2,0
9.333333,IL15,0.7230101,4/18/2019,4730336,2729.7593,-0.39854217,0,NK,2,0
3.111,IL15,1.2577089,4/18/2019,4169189.8,2470.42,2.7422686,0,NK,2,0
1.037037,IL15,1.2899231,4/18/2019,3922533.2,989.9414,1.1339536,0,NK,2,0
0.345679,IL15,2.1002297,4/18/2019,1917841.4,0,5.9779787,0,NK,2,0
0.115226,IL15,1.5220536,4/18/2019,4451359,768.6096,2.346438,0,NK,2,0
0.038409,IL15,1.6639442,4/18/2019,3011516,515.04395,3.3007789,0,NK,2,0
0.012803,IL15,1.5227525,4/18/2019,4081372.5,712.69165,1.273932,0,NK,2,0
0.004268,IL15,4.9134755,4/18/2019,17612798,1188.5039,27.43889,0,NK,2,0
0.001423,IL15,1.2555053,4/18/2019,2809651.2,374.12964,0.68013644,0,NK,2,0
0.000474,IL15,1.1259221,4/18/2019,3659893.2,930.5305,-0.024190187,0,NK,2,0
84,IL15,1.0591741,4/18/2019,6661693,3715.497,2.6296034,0,CD8,2,0
28,IL15,1.556292,4/18/2019,7805950,3161.2383,5.068568,0,CD8,2,0
9.333333,IL15,1.8473265,4/18/2019,6513265.5,3225.6885,8.921382,0,CD8,2,0
3.111,IL15,1.1029234,4/18/2019,5718799.5,3165.7036,2.3270187,0,CD8,2,0
1.037037,IL15,1.4843824,4/18/2019,350806.16,100.8385,4.285191,0,CD8,2,0
0.345679,IL15,2.4036152,4/18/2019,313359.3,23.664917,15.828285,0,CD8,2,0
0.115226,IL15,4.562209,4/18/2019,443967.62,5.0012207,43.053406,0,CD8,2,0
0.038409,IL15,0.94610125,4/18/2019,227322.08,18.272095,3.995596,0,CD8,2,0
0.012803,IL15,3.59158,4/18/2019,300050.03,61.523804,29.783531,0,CD8,2,0
0.004268,IL15,6.6959085,4/18/2019,446199.53,0,84.173805,0,CD8,2,0
0.001423,IL15,16.796862,4/18/2019,2696744,23.725708,305.9096,0,CD8,2,0
0.000474,IL15,0.5603108,4/18/2019,214307.81,54.776978,1.4083638,0,CD8,2,0
84,IL15,1.0416238,4/18/2019,6424012.5,3343.596,0.50882626,0,NK,1,0
28,IL15,1.1271967,4/18/2019,10751312,3429.9177,0.8783057,0,NK,1,0
9.333333,IL15,1.0312018,4/18/2019,8024167.5,2931.2424,0.15313101,0,NK,1,0
3.111,IL15,0.74867,4/18/2019,4841681,2494.6833,-0.42226696,0,NK,1,0
1.037037,IL15,1.1312321,4/18/2019,3529470.8,499.17065,0.42615366,0,NK,1,0
0.345679,IL15,0.8608761,4/18/2019,3816093.5,229.97583,-0.3003099,0,NK,1,0
0.115226,IL15,0.91040677,4/18/2019,4264339,317.25,-0.088410854,0,NK,1,0
0.038409,IL15,1.5852821,4/18/2019,3322833,0,2.1196132,0,NK,1,0
0.012803,IL15,0.9960334,4/18/2019,4040369.5,503.531,0.25413227,0,NK,1,0
0.004268,IL15,0.74115604,4/18/2019,3035859,657.64233,-0.48056388,0,NK,1,0
0.001423,IL15,1.331299,4/18/2019,3775945.8,206.87329,0.76720405,0,NK,1,0
0.000474,IL15,0.9436184,4/18/2019,5931507.5,876.9763,-0.029091358,0,NK,1,0
84,IL15,0.83899677,4/18/2019,5455090,3510.2034,0.81120706,0,CD8,1,0
28,IL15,0.75348204,4/18/2019,6500572.5,4025.508,0.8459437,0,CD8,1,0
9.333333,IL15,0.9957847,4/18/2019,5607041,2863.082,0.9824228,0,CD8,1,0
3.111,IL15,0.9265429,4/18/2019,4616127,3556.3167,1.6679044,0,CD8,1,0
1.037037,IL15,2.0351171,4/18/2019,568826.94,328.711,8.289106,0,CD8,1,0
0.345679,IL15,1.7645247,4/18/2019,363484.3,143.92108,4.8956184,0,CD8,1,0
0.115226,IL15,1.0552163,4/18/2019,216089.97,100.33258,1.9691916,0,CD8,1,0
0.038409,IL15,4.206823,4/18/2019,380006.2,140.6867,36.612484,0,CD8,1,0
0.012803,IL15,2.4829247,4/18/2019,310717.8,135.07965,15.05722,0,CD8,1,0
0.004268,IL15,7.6032963,4/18/2019,527181.5,79.04462,91.41567,0,CD8,1,0
0.001423,IL15,0.40983066,4/18/2019,201642.14,0,0.13605738,0,CD8,1,0
0.000474,IL15,3.3415616,4/18/2019,377232.56,116.01532,20.867992,0,CD8,1,0
84,IL15,0.7428866,4/18/2019,8743771,3920.98,-0.45240092,0,NK,0.5,0
28,IL15,1.2819268,4/18/2019,5706062.5,2999.437,2.4446163,0,NK,0.5,0
9.333333,IL15,1.5716121,4/18/2019,5868376.5,2854.5347,2.4990668,0,NK,0.5,0
3.111,IL15,1.0495698,4/18/2019,6970034.5,4074.8706,1.230494,0,NK,0.5,0
1.037037,IL15,0.92923796,4/18/2019,4097149.5,1014.69385,-0.38820267,0,NK,0.5,0
0.345679,IL15,0.6297656,4/18/2019,2099390.5,0,-0.44183993,0,NK,0.5,0
0.115226,IL15,1.0736785,4/18/2019,3553211,223.9165,0.35970044,0,NK,0.5,0
0.038409,IL15,1.2324598,4/18/2019,5224301.5,339.22632,0.615896,0,NK,0.5,0
0.012803,IL15,0.78847504,4/18/2019,5378341,662.7549,-0.8300967,0,NK,0.5,0
0.004268,IL15,1.0095605,4/18/2019,2968402,163.69287,0.12857985,0,NK,0.5,0
0.001423,IL15,1.0996262,4/18/2019,3851660.8,334.5415,0.05563283,0,NK,0.5,0
0.000474,IL15,1.4025859,4/18/2019,3792334.2,570.5581,0.93848133,0,NK,0.5,0
84,IL15,2.2269032,4/18/2019,11620314,6549.766,13.921307,0,CD8,0.5,0
28,IL15,1.6957176,4/18/2019,9458199,5410.3755,8.163208,0,CD8,0.5,0
9.333333,IL15,0.3593295,4/18/2019,7372190,5742.6655,0.02382207,0,CD8,0.5,0
3.111,IL15,0.3714797,4/18/2019,7788134.5,5622.5293,-0.15382934,0,CD8,0.5,0
1.037037,IL15,1.2704335,4/18/2019,1200778,896.1451,1.7272434,0,CD8,0.5,0
0.345679,IL15,5.518066,4/18/2019,422856.84,0,53.283443,0,CD8,0.5,0
0.115226,IL15,2.1790931,4/18/2019,323408.97,177.69257,11.502306,0,CD8,0.5,0
0.038409,IL15,4.565998,4/18/2019,374593.62,172.29633,43.639175,0,CD8,0.5,0
0.012803,IL15,1.2860008,4/18/2019,228246.78,93.28204,6.4872427,0,CD8,0.5,0
0.004268,IL15,2.2349164,4/18/2019,364670.06,162.22882,12.014946,0,CD8,0.5,0
0.001423,IL15,1.00364,4/18/2019,228968.42,101.61163,2.3432903,0,CD8,0.5,0
0.000474,IL15,2.1966171,4/18/2019,267387.28,184.27081,13.831696,0,CD8,0.5,0
84,WT N-term,1.3240821,4/19/2019,524964860,18766.436,1.5672626,2990716.086,Treg,4,1
28,WT N-term,1.7371593,4/19/2019,271496420,11461.195,3.6817508,1995814.955,Treg,4,1
9.333333,WT N-term,1.8241258,4/19/2019,353220540,13442.207,4.1868362,2747448.517,Treg,4,1
3.111,WT N-term,1.8776897,4/19/2019,347911420,11364.496,3.6114311,3401027.386,Treg,4,1
1.037037,WT N-term,2.859454,4/19/2019,349350530,9284.666,18.659952,3887886.896,Treg,4,1
0.345679,WT N-term,2.3795896,4/19/2019,336262560,9555.525,5.5442057,3556036.037,Treg,4,1
0.115226,WT N-term,2.1747649,4/19/2019,444628260,10091.33,4.7037206,4935300.162,Treg,4,1
0.038409,WT N-term,2.1757593,4/19/2019,317923680,8223.541,4.4675536,4506970.653,Treg,4,1
0.012803,WT N-term,2.426619,4/19/2019,230426800,6107.058,6.102132,3874016.042,Treg,4,1
0.004268,WT N-term,3.1447232,4/19/2019,163537150,3787.392,11.016272,3228977.559,Treg,4,1
0.001423,WT N-term,5.3446083,4/19/2019,44515450,63.73633,34.140068,1116263.237,Treg,4,1
0.000474,WT N-term,5.288316,4/19/2019,35814970,0,34.106533,942071.6413,Treg,4,1
84,WT N-term,1.3147805,4/19/2019,468222980,18726.91,1.4749002,3617076.362,Thelper,4,1
28,WT N-term,1.7280703,4/19/2019,229991220,12020.512,3.8165154,2765301.152,Thelper,4,1
9.333333,WT N-term,1.9084374,4/19/2019,301786140,13332.189,4.8879404,3437620.634,Thelper,4,1
3.111,WT N-term,1.9639829,4/19/2019,289649950,11400.629,4.054276,3840805.164,Thelper,4,1
1.037037,WT N-term,2.5159242,4/19/2019,251149310,8250.326,6.847575,4183666.347,Thelper,4,1
0.345679,WT N-term,2.4846277,4/19/2019,266076320,8608.516,6.346159,4683021.923,Thelper,4,1
0.115226,WT N-term,2.4338136,4/19/2019,338332380,8957.33,6.2693367,5936319.548,Thelper,4,1
0.038409,WT N-term,2.3651226,4/19/2019,265635500,7840.344,5.569908,5252739.873,Thelper,4,1
0.012803,WT N-term,2.9643655,4/19/2019,151593730,4881.4116,10.162389,3914997.168,Thelper,4,1
0.004268,WT N-term,4.207833,4/19/2019,65157244,2350.1812,21.950542,2012472.414,Thelper,4,1
0.001423,WT N-term,88.43047,4/19/2019,1706892000,389.43115,7860.3975,664550.4815,Thelper,4,1
0.000474,WT N-term,7.3276973,4/19/2019,7157473.5,0,108.51767,202357.0299,Thelper,4,1
84,WT N-term,1.3288318,4/19/2019,312109760,13400.787,1.4637094,2783597.523,Treg,4,1
28,WT N-term,1.7298365,4/19/2019,191242770,9647.367,3.491324,2233045.007,Treg,4,1
9.333333,WT N-term,2.1787095,4/19/2019,228366930,9644.766,6.0013943,2162559.841,Treg,4,1
3.111,WT N-term,52.50779,4/19/2019,1899674100,8642.357,3080.0613,2076765.78,Treg,4,1
1.037037,WT N-term,2.0518966,4/19/2019,228902420,8607.871,4.236979,3375262.162,Treg,4,1
0.345679,WT N-term,3.666881,4/19/2019,156681170,5150.138,15.979761,1630506.554,Treg,4,1
0.115226,WT N-term,3.0736015,4/19/2019,231806510,6695.901,11.023181,2692373.103,Treg,4,1
0.038409,WT N-term,2.553455,4/19/2019,239713310,7327.48,6.880069,3211289.546,Treg,4,1
0.012803,WT N-term,3.3204167,4/19/2019,138801760,4307.691,12.7219715,1948626.699,Treg,4,1
0.004268,WT N-term,3.412096,4/19/2019,17314066,637.4888,18.1624,423398.9873,Treg,4,1
0.001423,WT N-term,39.92352,4/19/2019,8504391700,2751.06,1593.5867,1676412.733,Treg,4,1
0.000474,WT N-term,6.6138983,4/19/2019,10823733,0,80.92632,-157525.4944,Treg,4,1
84,WT N-term,1.3297411,4/19/2019,278862880,13629.419,1.4525442,3326896.39,Thelper,4,1
28,WT N-term,1.8744699,4/19/2019,133587100,8832.008,4.7805333,2128186.442,Thelper,4,1
9.333333,WT N-term,2.7787197,4/19/2019,109809780,6001.7344,11.191254,1754921.055,Thelper,4,1
3.111,WT N-term,3.0540504,4/19/2019,127739820,6476.209,11.78068,2595684.341,Thelper,4,1
1.037037,WT N-term,2.8748906,4/19/2019,131265240,5675.1094,9.87847,3440984.201,Thelper,4,1
0.345679,WT N-term,5.697878,4/19/2019,55475030,2393.5156,45.547108,1371762.188,Thelper,4,1
0.115226,WT N-term,4.3542547,4/19/2019,110527740,3393.5752,22.907782,2957180.67,Thelper,4,1
0.038409,WT N-term,3.5796647,4/19/2019,128040776,4549.044,15.533106,3561502.418,Thelper,4,1
0.012803,WT N-term,23.625292,4/19/2019,77141576,1718.9736,1254.5635,1545497.879,Thelper,4,1
0.004268,WT N-term,19.91599,4/19/2019,12507013,288.9712,999.39795,325399.1667,Thelper,4,1
0.001423,WT N-term,2.3312852,4/19/2019,5232940.5,226.68213,29.00925,222342.8315,Thelper,4,1
0.000474,WT N-term,0.99696976,4/19/2019,5502215,0,5.050349,-240936.0196,Thelper,4,1
84,WT N-term,1.2191443,4/19/2019,402021440,15579.454,0.92949224,2867163.848,Treg,4,1
28,WT N-term,5.6281633,4/19/2019,437908200,13416.11,94.48731,2731337.486,Treg,4,1
9.333333,WT N-term,1.4699413,4/19/2019,343406370,13286.231,1.8272138,2819262.299,Treg,4,1
3.111,WT N-term,1.9907343,4/19/2019,313817120,11011.622,6.935524,3536577.861,Treg,4,1
1.037037,WT N-term,1.8868706,4/19/2019,286706780,9010.85,3.1071782,4130265.145,Treg,4,1
0.345679,WT N-term,2.413774,4/19/2019,430924540,11125.909,8.17171,4762496.702,Treg,4,1
0.115226,WT N-term,2.1247451,4/19/2019,277887170,7591.9473,4.3460917,4259437.193,Treg,4,1
0.038409,WT N-term,2.2706819,4/19/2019,322146600,7902.171,5.0571117,4669012.902,Treg,4,1
0.012803,WT N-term,15.338233,4/19/2019,329659100,6006.244,564.8189,3985149.661,Treg,4,1
0.004268,WT N-term,2.8693337,4/19/2019,123028600,3157.6064,8.959418,3003712.022,Treg,4,1
0.001423,WT N-term,3.2758813,4/19/2019,85680280,1793.4678,11.735472,2469344.939,Treg,4,1
0.000474,WT N-term,28.48992,4/19/2019,110890370,0,1175.0253,1157245.98,Treg,4,1
84,WT N-term,7.1714005,4/19/2019,463906800,16871.277,224.6496,3572801.472,Thelper,4,1
28,WT N-term,1.3711865,4/19/2019,308144900,14410.172,1.5180612,3068899.373,Thelper,4,1
9.333333,WT N-term,1.5568455,4/19/2019,302168060,13724.18,2.123331,3317462.471,Thelper,4,1
3.111,WT N-term,16.768545,4/19/2019,351581200,10709.73,823.0274,3745325.195,Thelper,4,1
1.037037,WT N-term,2.1459317,4/19/2019,231931890,8963.355,4.526975,3921037.355,Thelper,4,1
0.345679,WT N-term,2.5630727,4/19/2019,364573380,11376.508,10.720343,4854417.715,Thelper,4,1
0.115226,WT N-term,2.4615011,4/19/2019,207745940,7162.6597,6.1255064,4316094.425,Thelper,4,1
0.038409,WT N-term,2.53081,4/19/2019,247359500,7771.939,6.7576475,4656281.303,Thelper,4,1
0.012803,WT N-term,2.9299047,4/19/2019,141752020,5337.52,9.846438,3447401.876,Thelper,4,1
0.004268,WT N-term,36.2953,4/19/2019,128440120,2707.3184,2375.8872,2068668.546,Thelper,4,1
0.001423,WT N-term,5.039874,4/19/2019,24132142,1198.8799,34.80944,894605.3531,Thelper,4,1
0.000474,WT N-term,5.205385,4/19/2019,4218331,0,75.114235,99818.15232,Thelper,4,1
84,WT N-term,0.838231,4/19/2019,628650100,25300.715,-0.048496723,3386414.299,Treg,0.5,1
28,WT N-term,1.1059923,4/19/2019,535180800,21548.117,0.8028891,4032916.415,Treg,0.5,1
9.333333,WT N-term,1.7467636,4/19/2019,516145900,15416.197,2.692237,6283446.076,Treg,0.5,1
3.111,WT N-term,1.582412,4/19/2019,444946430,14812.326,1.8484206,6096250.128,Treg,0.5,1
1.037037,WT N-term,1.6918999,4/19/2019,395331700,13094.871,2.274754,5856327.356,Treg,0.5,1
0.345679,WT N-term,2.7349,4/19/2019,199272530,8038.9883,7.8295116,3629074.547,Treg,0.5,1
0.115226,WT N-term,3.7991767,4/19/2019,105907544,4561.8164,16.675419,2650543.961,Treg,0.5,1
0.038409,WT N-term,3.9516459,4/19/2019,51534616,2291.5625,17.84963,1123773.678,Treg,0.5,1
0.012803,WT N-term,4.5141816,4/19/2019,25982050,1497.9395,26.07079,938871.5201,Treg,0.5,1
0.004268,WT N-term,5.0061007,4/19/2019,51436108,2099.4995,30.435257,1087500.542,Treg,0.5,1
0.001423,WT N-term,4.9658303,4/19/2019,8095137.5,437.1748,48.902122,144999.5997,Treg,0.5,1
0.000474,WT N-term,2.3077073,4/19/2019,4961446.5,0,12.969057,10310.58813,Treg,0.5,1
84,WT N-term,0.71376073,4/19/2019,560705340,26871.096,-0.1829567,4178698.906,Thelper,0.5,1
28,WT N-term,0.99425167,4/19/2019,470282850,22108,0.48454547,4960635.503,Thelper,0.5,1
9.333333,WT N-term,1.657249,4/19/2019,440083400,15246.443,2.3447785,8017939.334,Thelper,0.5,1
3.111,WT N-term,1.5155134,4/19/2019,408712030,15242.445,1.7137418,7980852.078,Thelper,0.5,1
1.037037,WT N-term,1.6064065,4/19/2019,342361920,13360.383,2.037805,6905129.599,Thelper,0.5,1
0.345679,WT N-term,2.8843012,4/19/2019,109279750,6632.2344,10.337485,3001866.228,Thelper,0.5,1
