Variance,Mean,Time,Ligand,Kurtosis,Date,Cell,Dose,Skew
21796418.0,5474.1245,2.0,IL2,26.641489,2019-3-27,NKcells,84.0,2.4433537
26157326.0,5322.7617,2.0,IL2,242.79596,2019-3-27,NKcells,28.0,8.048327
21372030.0,5245.1167,2.0,IL2,3.55891,2019-3-27,NKcells,9.333333,1.384232
15168143.0,4194.126,2.0,IL2,3.4574409,2019-3-27,NKcells,3.111,1.4862565
21333072.0,3265.314,2.0,IL2,1064.281,2019-3-27,NKcells,1.037037,21.653402
9040212.0,1857.5247,2.0,IL2,13.103811,2019-3-27,NKcells,0.345679,3.0673401
8795505.0,1207.6777,2.0,IL2,16.138788,2019-3-27,NKcells,0.115226,3.6050766
5496162.0,648.6233,2.0,IL2,27.385105,2019-3-27,NKcells,0.038409,4.6024094
2142032.8,302.76318,2.0,IL2,40.04291,2019-3-27,NKcells,0.012803,4.9855533
1237275.0,147.34119,2.0,IL2,86.28064,2019-3-27,NKcells,0.004268,6.901662
888976.6,71.98987,2.0,IL2,82.13612,2019-3-27,NKcells,0.001423,6.0645633
626903.06,0.0,2.0,IL2,120.782455,2019-3-27,NKcells,0.000474,6.332965
5144098.0,3454.4407,2.0,IL2,0.9089532,2019-3-27,NK,84.0,0.7058495
5613552.0,3897.5706,2.0,IL2,1.2468772,2019-3-27,NK,28.0,0.96820325
5119010.5,3379.735,2.0,IL2,2.0889673,2019-3-27,NK,9.333333,0.85546523
5014973.5,3130.1921,2.0,IL2,0.44414115,2019-3-27,NK,3.111,0.79392666
4109317.5,1932.4968,2.0,IL2,3.7243342,2019-3-27,NK,1.037037,1.385017
3718180.8,827.6848,2.0,IL2,5.4872475,2019-3-27,NK,0.345679,1.8053967
4439554.5,741.81274,2.0,IL2,5.32915,2019-3-27,NK,0.115226,2.0450284
2726897.5,421.2566,2.0,IL2,5.8346624,2019-3-27,NK,0.038409,1.9725531
2097694.0,204.52783,2.0,IL2,3.104056,2019-3-27,NK,0.012803,1.5585628
2198078.8,0.0,2.0,IL2,4.3120313,2019-3-27,NK,0.004268,1.8066657
2700544.8,140.79004,2.0,IL2,3.2388701,2019-3-27,NK,0.001423,1.6734682
2234531.2,53.23413,2.0,IL2,5.7345905,2019-3-27,NK,0.000474,1.9000008
23915786.0,5062.1504,2.0,IL2,226.47443,2019-3-27,CD8+,84.0,7.349384
19049254.0,4907.496,2.0,IL2,3.228767,2019-3-27,CD8+,28.0,1.2881848
16758951.0,4365.382,2.0,IL2,4.268217,2019-3-27,CD8+,9.333333,1.4861315
14543577.0,3571.369,2.0,IL2,7.8624125,2019-3-27,CD8+,3.111,2.109138
8826011.0,1714.6367,2.0,IL2,11.789437,2019-3-27,CD8+,1.037037,3.0105457
4566625.0,688.4595,2.0,IL2,24.982008,2019-3-27,CD8+,0.345679,4.2054563
4066361.0,563.56445,2.0,IL2,30.670609,2019-3-27,CD8+,0.115226,4.628414
3273013.8,569.71265,2.0,IL2,39.408756,2019-3-27,CD8+,0.038409,5.2873282
803786.25,0.0,2.0,IL2,126.419556,2019-3-27,CD8+,0.012803,7.766522
3225264.0,131.7113,2.0,IL2,3655.2632,2019-3-27,CD8+,0.004268,52.907104
691795.6,46.635864,2.0,IL2,78.87747,2019-3-27,CD8+,0.001423,5.5068455
4865031.5,25.870605,2.0,IL2,5195.499,2019-3-27,CD8+,0.000474,68.45026
23915786.0,5062.1504,1.0,IL2,226.47443,2019-3-27,NKcells,84.0,7.349384
19049254.0,4907.496,1.0,IL2,3.228767,2019-3-27,NKcells,28.0,1.2881848
16758951.0,4365.382,1.0,IL2,4.268217,2019-3-27,NKcells,9.333333,1.4861315
14543577.0,3571.369,1.0,IL2,7.8624125,2019-3-27,NKcells,3.111,2.109138
8826011.0,1714.6367,1.0,IL2,11.789437,2019-3-27,NKcells,1.037037,3.0105457
4566625.0,688.4595,1.0,IL2,24.982008,2019-3-27,NKcells,0.345679,4.2054563
4066361.0,563.56445,1.0,IL2,30.670609,2019-3-27,NKcells,0.115226,4.628414
3273013.8,569.71265,1.0,IL2,39.408756,2019-3-27,NKcells,0.038409,5.2873282
803786.25,0.0,1.0,IL2,126.419556,2019-3-27,NKcells,0.012803,7.766522
3225264.0,131.7113,1.0,IL2,3655.2632,2019-3-27,NKcells,0.004268,52.907104
691795.6,46.635864,1.0,IL2,78.87747,2019-3-27,NKcells,0.001423,5.5068455
4865031.5,25.870605,1.0,IL2,5195.499,2019-3-27,NKcells,0.000474,68.45026
5303526.5,3605.0708,1.0,IL2,1.2380204,2019-3-27,NK,84.0,0.9172241
7769428.5,4133.58,1.0,IL2,2.4989738,2019-3-27,NK,28.0,1.4437431
5870128.5,3789.7407,1.0,IL2,0.71828794,2019-3-27,NK,9.333333,0.7529708
5639765.5,3356.4043,1.0,IL2,1.8378296,2019-3-27,NK,3.111,1.0992886
3197726.8,1151.459,1.0,IL2,2.4052114,2019-3-27,NK,1.037037,1.3103527
6081611.5,954.4292,1.0,IL2,4.383938,2019-3-27,NK,0.345679,1.8556507
5396567.0,681.2783,1.0,IL2,6.915552,2019-3-27,NK,0.115226,2.374869
2141093.8,55.266113,1.0,IL2,2.7729568,2019-3-27,NK,0.038409,1.5089378
2350489.5,44.507324,1.0,IL2,3.0033894,2019-3-27,NK,0.012803,1.5542439
2336407.5,0.0,1.0,IL2,2.7414494,2019-3-27,NK,0.004268,1.5478162
2883848.0,259.03174,1.0,IL2,2.2348728,2019-3-27,NK,0.001423,1.5005459
2655504.8,100.45752,1.0,IL2,2.5584502,2019-3-27,NK,0.000474,1.5057771
13009903.0,4764.286,1.0,IL2,1.52038,2019-3-27,CD8+,84.0,0.9113677
16098748.0,5566.8877,1.0,IL2,1.9307971,2019-3-27,CD8+,28.0,0.9592486
13911118.0,4958.4326,1.0,IL2,1.4183116,2019-3-27,CD8+,9.333333,0.9320288
13401429.0,4150.354,1.0,IL2,3.6317172,2019-3-27,CD8+,3.111,1.4611207
14749361.0,2243.742,1.0,IL2,7.1260576,2019-3-27,CD8+,1.037037,2.4642076
9387733.0,482.99695,1.0,IL2,2937.2683,2019-3-27,CD8+,0.345679,43.736485
2478984.0,352.20117,1.0,IL2,48.903736,2019-3-27,CD8+,0.115226,5.71824
1904706.1,353.5398,1.0,IL2,118.48592,2019-3-27,CD8+,0.038409,8.438301
475537.84,0.0,1.0,IL2,46.853077,2019-3-27,CD8+,0.012803,3.898202
709956.4,152.3894,1.0,IL2,51.160114,2019-3-27,CD8+,0.004268,4.854453
795741.5,266.96228,1.0,IL2,58.590446,2019-3-27,CD8+,0.001423,4.9905233
420821.62,17.949097,1.0,IL2,24.30974,2019-3-27,CD8+,0.000474,2.4159527
13009903.0,4764.286,0.5,IL2,1.52038,2019-3-27,NKcells,84.0,0.9113677
16098748.0,5566.8877,0.5,IL2,1.9307971,2019-3-27,NKcells,28.0,0.9592486
13911118.0,4958.4326,0.5,IL2,1.4183116,2019-3-27,NKcells,9.333333,0.9320288
13401429.0,4150.354,0.5,IL2,3.6317172,2019-3-27,NKcells,3.111,1.4611207
14749361.0,2243.742,0.5,IL2,7.1260576,2019-3-27,NKcells,1.037037,2.4642076
9387733.0,482.99695,0.5,IL2,2937.2683,2019-3-27,NKcells,0.345679,43.736485
2478984.0,352.20117,0.5,IL2,48.903736,2019-3-27,NKcells,0.115226,5.71824
1904706.1,353.5398,0.5,IL2,118.48592,2019-3-27,NKcells,0.038409,8.438301
475537.84,0.0,0.5,IL2,46.853077,2019-3-27,NKcells,0.012803,3.898202
709956.4,152.3894,0.5,IL2,51.160114,2019-3-27,NKcells,0.004268,4.854453
795741.5,266.96228,0.5,IL2,58.590446,2019-3-27,NKcells,0.001423,4.9905233
420821.62,17.949097,0.5,IL2,24.30974,2019-3-27,NKcells,0.000474,2.4159527
4825347.5,4071.8147,0.5,IL2,2.2136683,2019-3-27,NK,84.0,0.59179103
5053201.0,4038.2874,0.5,IL2,0.5665946,2019-3-27,NK,28.0,0.72209084
5877239.5,4542.587,0.5,IL2,1.2527351,2019-3-27,NK,9.333333,0.74188954
5819813.0,4182.615,0.5,IL2,1.3707075,2019-3-27,NK,3.111,0.81365174
7364020.0,1774.0261,0.5,IL2,4.1116204,2019-3-27,NK,1.037037,1.7541231
3158254.2,490.469,0.5,IL2,7.212949,2019-3-27,NK,0.345679,2.205328
3509795.2,355.48218,0.5,IL2,5.04615,2019-3-27,NK,0.115226,2.0494714
2384741.2,63.963135,0.5,IL2,6.3770037,2019-3-27,NK,0.038409,2.043213
2344421.2,124.631836,0.5,IL2,3.008131,2019-3-27,NK,0.012803,1.4895915
2082508.0,166.92896,0.5,IL2,2.732544,2019-3-27,NK,0.004268,1.4175955
2253254.0,63.40454,0.5,IL2,5.21589,2019-3-27,NK,0.001423,1.9285731
2080024.5,0.0,0.5,IL2,4.102873,2019-3-27,NK,0.000474,1.62003
21785092.0,7174.1504,0.5,IL2,2.255804,2019-3-27,CD8+,84.0,0.9881287
23114082.0,7013.1074,0.5,IL2,1.174417,2019-3-27,CD8+,28.0,0.81116
20303974.0,6722.173,0.5,IL2,1.3493972,2019-3-27,CD8+,9.333333,0.87874115
18680470.0,4994.204,0.5,IL2,2.437653,2019-3-27,CD8+,3.111,1.3357391
14487888.0,1810.5498,0.5,IL2,9.944952,2019-3-27,CD8+,1.037037,2.951236
2204050.8,394.08118,0.5,IL2,59.66961,2019-3-27,CD8+,0.345679,6.109656
1701187.0,387.90527,0.5,IL2,75.26652,2019-3-27,CD8+,0.115226,6.7864385
922556.25,271.55176,0.5,IL2,76.00881,2019-3-27,CD8+,0.038409,6.168019
654910.25,103.07434,0.5,IL2,105.43707,2019-3-27,CD8+,0.012803,6.988176
915770.3,247.58447,0.5,IL2,260.7549,2019-3-27,CD8+,0.004268,10.785785
700335.3,209.89844,0.5,IL2,129.369,2019-3-27,CD8+,0.001423,7.346394
332986.25,0.0,0.5,IL2,25.719448,2019-3-27,CD8+,0.000474,2.139929
21785092.0,7174.1504,4.0,IL15,2.255804,2019-3-27,NKcells,84.0,0.9881287
23114082.0,7013.1074,4.0,IL15,1.174417,2019-3-27,NKcells,28.0,0.81116
20303974.0,6722.173,4.0,IL15,1.3493972,2019-3-27,NKcells,9.333333,0.87874115
18680470.0,4994.204,4.0,IL15,2.437653,2019-3-27,NKcells,3.111,1.3357391
14487888.0,1810.5498,4.0,IL15,9.944952,2019-3-27,NKcells,1.037037,2.951236
2204050.8,394.08118,4.0,IL15,59.66961,2019-3-27,NKcells,0.345679,6.109656
1701187.0,387.90527,4.0,IL15,75.26652,2019-3-27,NKcells,0.115226,6.7864385
922556.25,271.55176,4.0,IL15,76.00881,2019-3-27,NKcells,0.038409,6.168019
654910.25,103.07434,4.0,IL15,105.43707,2019-3-27,NKcells,0.012803,6.988176
915770.3,247.58447,4.0,IL15,260.7549,2019-3-27,NKcells,0.004268,10.785785
700335.3,209.89844,4.0,IL15,129.369,2019-3-27,NKcells,0.001423,7.346394
332986.25,0.0,4.0,IL15,25.719448,2019-3-27,NKcells,0.000474,2.139929
4922464.0,2675.1343,4.0,IL15,2.2411432,2019-3-27,NK,84.0,1.2393245
3300566.5,2185.1099,4.0,IL15,1.8311143,2019-3-27,NK,28.0,1.1534711
4431613.5,2550.81,4.0,IL15,0.6325755,2019-3-27,NK,9.333333,0.69873136
4986386.5,3155.52,4.0,IL15,0.87521935,2019-3-27,NK,3.111,0.91941494
4495654.5,2716.35,4.0,IL15,0.36476898,2019-3-27,NK,1.037037,0.8208092
3787301.5,3330.5962,4.0,IL15,0.51651645,2019-3-27,NK,0.345679,0.67974347
4215885.5,2129.3862,4.0,IL15,2.6591868,2019-3-27,NK,0.115226,1.3034444
3166279.8,1111.189,4.0,IL15,1.651475,2019-3-27,NK,0.038409,1.1411682
2073809.8,227.68774,4.0,IL15,3.2050428,2019-3-27,NK,0.012803,1.3902563
2556200.8,106.72656,4.0,IL15,2.8810406,2019-3-27,NK,0.004268,1.7055813
2024505.0,19.900879,4.0,IL15,2.1639462,2019-3-27,NK,0.001423,1.3731488
1776430.2,0.0,4.0,IL15,3.684774,2019-3-27,NK,0.000474,1.6650892
9585237.0,3551.378,4.0,IL15,1.5350456,2019-3-27,CD8+,84.0,0.9936928
11324710.0,4074.934,4.0,IL15,2.4685225,2019-3-27,CD8+,28.0,1.1399553
14595346.0,4607.064,4.0,IL15,1.851479,2019-3-27,CD8+,9.333333,1.0512141
14287189.0,4695.6655,4.0,IL15,1.4923091,2019-3-27,CD8+,3.111,0.9946001
15583491.0,5001.224,4.0,IL15,1.0194979,2019-3-27,CD8+,1.037037,0.8861838
9224209.0,3647.5537,4.0,IL15,1.9278388,2019-3-27,CD8+,0.345679,1.0730857
5048413.0,1962.3473,4.0,IL15,7.211402,2019-3-27,CD8+,0.115226,2.106543
1628934.5,616.3927,4.0,IL15,47.994984,2019-3-27,CD8+,0.038409,4.7932506
742287.7,162.526,4.0,IL15,137.93869,2019-3-27,CD8+,0.012803,7.292603
573448.25,39.387695,4.0,IL15,98.66614,2019-3-27,CD8+,0.004268,5.9922037
771198.6,169.29004,4.0,IL15,58.68712,2019-3-27,CD8+,0.001423,5.1049504
482710.2,0.0,4.0,IL15,104.95135,2019-3-27,CD8+,0.000474,5.6393023
9585237.0,3551.378,2.0,IL15,1.5350456,2019-3-27,NKcells,84.0,0.9936928
11324710.0,4074.934,2.0,IL15,2.4685225,2019-3-27,NKcells,28.0,1.1399553
14595346.0,4607.064,2.0,IL15,1.851479,2019-3-27,NKcells,9.333333,1.0512141
14287189.0,4695.6655,2.0,IL15,1.4923091,2019-3-27,NKcells,3.111,0.9946001
15583491.0,5001.224,2.0,IL15,1.0194979,2019-3-27,NKcells,1.037037,0.8861838
9224209.0,3647.5537,2.0,IL15,1.9278388,2019-3-27,NKcells,0.345679,1.0730857
5048413.0,1962.3473,2.0,IL15,7.211402,2019-3-27,NKcells,0.115226,2.106543
1628934.5,616.3927,2.0,IL15,47.994984,2019-3-27,NKcells,0.038409,4.7932506
742287.7,162.526,2.0,IL15,137.93869,2019-3-27,NKcells,0.012803,7.292603
573448.25,39.387695,2.0,IL15,98.66614,2019-3-27,NKcells,0.004268,5.9922037
771198.6,169.29004,2.0,IL15,58.68712,2019-3-27,NKcells,0.001423,5.1049504
482710.2,0.0,2.0,IL15,104.95135,2019-3-27,NKcells,0.000474,5.6393023
5914114.5,3254.661,2.0,IL15,1.8374114,2019-3-27,NK,84.0,1.2272809
5293103.0,3657.7004,2.0,IL15,0.6722901,2019-3-27,NK,28.0,0.7608996
6096338.5,4174.3564,2.0,IL15,3.331276,2019-3-27,NK,9.333333,1.3566515
4165622.2,3427.7117,2.0,IL15,1.807632,2019-3-27,NK,3.111,0.86174685
5182447.0,3252.8625,2.0,IL15,0.11790943,2019-3-27,NK,1.037037,0.5369722
3925170.5,1824.1956,2.0,IL15,1.9531522,2019-3-27,NK,0.345679,1.313067
2575024.8,472.2998,2.0,IL15,2.4132028,2019-3-27,NK,0.115226,1.4828823
2375102.8,315.32373,2.0,IL15,3.4582496,2019-3-27,NK,0.038409,1.6589078
2174873.2,224.80054,2.0,IL15,5.340253,2019-3-27,NK,0.012803,1.9510528
2313181.0,191.75684,2.0,IL15,1.133091,2019-3-27,NK,0.004268,1.1936926
1762493.1,0.0,2.0,IL15,1.505837,2019-3-27,NK,0.001423,1.2617042
2246220.2,142.21948,2.0,IL15,2.6074343,2019-3-27,NK,0.000474,1.5732336
9609421.0,3822.9724,2.0,IL15,2.4804387,2019-3-27,CD8+,84.0,1.0861832
13334258.0,4672.1514,2.0,IL15,1.3057399,2019-3-27,CD8+,28.0,0.90392953
17689328.0,5595.1123,2.0,IL15,1.633882,2019-3-27,CD8+,9.333333,0.90899587
13034052.0,4572.585,2.0,IL15,2.647788,2019-3-27,CD8+,3.111,1.1242298
5664866.5,2575.4805,2.0,IL15,9.140305,2019-3-27,CD8+,1.037037,1.8364199
1439013.4,752.88745,2.0,IL15,36.486492,2019-3-27,CD8+,0.345679,3.958856
980293.9,509.41943,2.0,IL15,47.855087,2019-3-27,CD8+,0.115226,4.7094727
703502.4,232.25037,2.0,IL15,403.51947,2019-3-27,CD8+,0.038409,13.306218
471844.1,180.56567,2.0,IL15,74.636154,2019-3-27,CD8+,0.012803,4.560488
377745.34,97.7229,2.0,IL15,13.961855,2019-3-27,CD8+,0.004268,1.9705011
358429.75,30.485352,2.0,IL15,55.99647,2019-3-27,CD8+,0.001423,3.7184856
359823.8,0.0,2.0,IL15,52.4942,2019-3-27,CD8+,0.000474,3.4298322
9609421.0,3822.9724,1.0,IL15,2.4804387,2019-3-27,NKcells,84.0,1.0861832
13334258.0,4672.1514,1.0,IL15,1.3057399,2019-3-27,NKcells,28.0,0.90392953
17689328.0,5595.1123,1.0,IL15,1.633882,2019-3-27,NKcells,9.333333,0.90899587
13034052.0,4572.585,1.0,IL15,2.647788,2019-3-27,NKcells,3.111,1.1242298
5664866.5,2575.4805,1.0,IL15,9.140305,2019-3-27,NKcells,1.037037,1.8364199
1439013.4,752.88745,1.0,IL15,36.486492,2019-3-27,NKcells,0.345679,3.958856
980293.9,509.41943,1.0,IL15,47.855087,2019-3-27,NKcells,0.115226,4.7094727
703502.4,232.25037,1.0,IL15,403.51947,2019-3-27,NKcells,0.038409,13.306218
471844.1,180.56567,1.0,IL15,74.636154,2019-3-27,NKcells,0.012803,4.560488
377745.34,97.7229,1.0,IL15,13.961855,2019-3-27,NKcells,0.004268,1.9705011
358429.75,30.485352,1.0,IL15,55.99647,2019-3-27,NKcells,0.001423,3.7184856
359823.8,0.0,1.0,IL15,52.4942,2019-3-27,NKcells,0.000474,3.4298322
4089373.0,3551.3723,1.0,IL15,1.5432501,2019-3-27,NK,84.0,0.7045693
5004744.5,3869.0793,1.0,IL15,0.032171488,2019-3-27,NK,28.0,0.37970886
7374318.0,4112.9883,1.0,IL15,1.2931156,2019-3-27,NK,9.333333,0.6870221
5279445.0,4434.801,1.0,IL15,0.25984502,2019-3-27,NK,3.111,0.117277056
5194073.5,4091.052,1.0,IL15,0.7126863,2019-3-27,NK,1.037037,0.92689484
3162585.0,684.7737,1.0,IL15,3.863731,2019-3-27,NK,0.345679,1.7681056
2285222.8,379.92578,1.0,IL15,1.8291535,2019-3-27,NK,0.115226,1.4438038
2270397.8,368.17383,1.0,IL15,1.9295607,2019-3-27,NK,0.038409,1.4074575
2303925.5,251.62231,1.0,IL15,3.8389134,2019-3-27,NK,0.012803,1.8404882
2806751.8,320.9939,1.0,IL15,1.4107399,2019-3-27,NK,0.004268,1.404652
2585813.5,463.4348,1.0,IL15,1.712194,2019-3-27,NK,0.001423,1.316538
1744899.0,0.0,1.0,IL15,2.0853324,2019-3-27,NK,0.000474,1.4080302
11493511.0,4315.84,1.0,IL15,4.231579,2019-3-27,CD8+,84.0,1.0507135
12087996.0,4518.7256,1.0,IL15,0.53275037,2019-3-27,CD8+,28.0,0.7181032
13957023.0,4822.2754,1.0,IL15,1.1300364,2019-3-27,CD8+,9.333333,0.78806955
14945683.0,4964.626,1.0,IL15,1.261795,2019-3-27,CD8+,3.111,0.8304767
7925943.5,2962.2175,1.0,IL15,5.1837854,2019-3-27,CD8+,1.037037,1.5928351
653573.6,75.16113,1.0,IL15,139.23305,2019-3-27,CD8+,0.345679,6.4017835
752764.25,159.15466,1.0,IL15,64.842896,2019-3-27,CD8+,0.115226,4.941022
636205.5,150.45483,1.0,IL15,33.775936,2019-3-27,CD8+,0.038409,3.6725965
594357.75,0.0,1.0,IL15,61.119286,2019-3-27,CD8+,0.012803,4.387824
481490.38,73.131714,1.0,IL15,10.043923,2019-3-27,CD8+,0.004268,1.8230135
901121.0,170.74927,1.0,IL15,67.46905,2019-3-27,CD8+,0.001423,5.7039986
537347.94,29.72644,1.0,IL15,31.345528,2019-3-27,CD8+,0.000474,3.331893
11493511.0,4315.84,4.0,IL2,4.231579,2019-4-18,NKcells,84.0,1.0507135
12087996.0,4518.7256,4.0,IL2,0.53275037,2019-4-18,NKcells,28.0,0.7181032
13957023.0,4822.2754,4.0,IL2,1.1300364,2019-4-18,NKcells,9.333333,0.78806955
14945683.0,4964.626,4.0,IL2,1.261795,2019-4-18,NKcells,3.111,0.8304767
7925943.5,2962.2175,4.0,IL2,5.1837854,2019-4-18,NKcells,1.037037,1.5928351
653573.6,75.16113,4.0,IL2,139.23305,2019-4-18,NKcells,0.345679,6.4017835
752764.25,159.15466,4.0,IL2,64.842896,2019-4-18,NKcells,0.115226,4.941022
636205.5,150.45483,4.0,IL2,33.775936,2019-4-18,NKcells,0.038409,3.6725965
594357.75,0.0,4.0,IL2,61.119286,2019-4-18,NKcells,0.012803,4.387824
481490.38,73.131714,4.0,IL2,10.043923,2019-4-18,NKcells,0.004268,1.8230135
901121.0,170.74927,4.0,IL2,67.46905,2019-4-18,NKcells,0.001423,5.7039986
537347.94,29.72644,4.0,IL2,31.345528,2019-4-18,NKcells,0.000474,3.331893
4470113.5,2508.3318,4.0,IL2,1.2618289,2019-4-18,NK,84.0,1.2196281
4617509.5,2111.3494,4.0,IL2,1.6797495,2019-4-18,NK,28.0,1.2176923
4598386.5,2107.4075,4.0,IL2,1.1048331,2019-4-18,NK,9.333333,1.0402538
4935382.0,1954.0593,4.0,IL2,2.5834374,2019-4-18,NK,3.111,1.5459954
3751730.8,974.80005,4.0,IL2,2.740943,2019-4-18,NK,1.037037,1.6096808
4512897.5,748.07715,4.0,IL2,1.5599623,2019-4-18,NK,0.345679,1.4454681
3113226.2,421.82593,4.0,IL2,4.2722707,2019-4-18,NK,0.115226,1.8591498
1465299.4,0.0,4.0,IL2,5.421591,2019-4-18,NK,0.038409,1.8815238
3451144.0,394.32373,4.0,IL2,2.331925,2019-4-18,NK,0.012803,1.4307847
3971396.8,764.3782,4.0,IL2,0.756701,2019-4-18,NK,0.004268,1.2791862
3643200.8,650.1282,4.0,IL2,1.4458718,2019-4-18,NK,0.001423,1.4279617
2680053.8,293.12817,4.0,IL2,2.549652,2019-4-18,NK,0.000474,1.4620059
15305838.0,5089.178,4.0,IL2,95.20487,2019-4-18,CD8+,84.0,6.065352
10441432.0,4348.9233,4.0,IL2,17.231792,2019-4-18,CD8+,28.0,2.3821318
7326724.0,3158.372,4.0,IL2,5.1430807,2019-4-18,CD8+,9.333333,1.7572792
6346448.0,3024.9385,4.0,IL2,2.6037188,2019-4-18,CD8+,3.111,1.3124269
2840192.2,617.2677,4.0,IL2,19.70704,2019-4-18,CD8+,1.037037,3.8348975
1928635.4,321.93848,4.0,IL2,68.93848,2019-4-18,CD8+,0.345679,6.367411
755676.25,179.89539,4.0,IL2,22.18656,2019-4-18,CD8+,0.115226,3.7965965
350941.16,39.47632,4.0,IL2,22.71788,2019-4-18,CD8+,0.038409,2.9214206
300729.9,0.0,4.0,IL2,34.678474,2019-4-18,CD8+,0.012803,3.3685834
412780.25,58.723145,4.0,IL2,167.35802,2019-4-18,CD8+,0.004268,8.588002
322108.16,89.446045,4.0,IL2,19.584345,2019-4-18,CD8+,0.001423,2.6609771
2674439.2,170.46948,4.0,IL2,127.0011,2019-4-18,CD8+,0.000474,10.3932085
15305838.0,5089.178,2.0,IL2,95.20487,2019-4-18,NKcells,84.0,6.065352
10441432.0,4348.9233,2.0,IL2,17.231792,2019-4-18,NKcells,28.0,2.3821318
7326724.0,3158.372,2.0,IL2,5.1430807,2019-4-18,NKcells,9.333333,1.7572792
6346448.0,3024.9385,2.0,IL2,2.6037188,2019-4-18,NKcells,3.111,1.3124269
2840192.2,617.2677,2.0,IL2,19.70704,2019-4-18,NKcells,1.037037,3.8348975
1928635.4,321.93848,2.0,IL2,68.93848,2019-4-18,NKcells,0.345679,6.367411
755676.25,179.89539,2.0,IL2,22.18656,2019-4-18,NKcells,0.115226,3.7965965
350941.16,39.47632,2.0,IL2,22.71788,2019-4-18,NKcells,0.038409,2.9214206
300729.9,0.0,2.0,IL2,34.678474,2019-4-18,NKcells,0.012803,3.3685834
412780.25,58.723145,2.0,IL2,167.35802,2019-4-18,NKcells,0.004268,8.588002
322108.16,89.446045,2.0,IL2,19.584345,2019-4-18,NKcells,0.001423,2.6609771
2674439.2,170.46948,2.0,IL2,127.0011,2019-4-18,NKcells,0.000474,10.3932085
6571372.0,2682.3958,2.0,IL2,11.94369,2019-4-18,NK,84.0,2.6010284
5504061.0,2061.3499,2.0,IL2,0.8254304,2019-4-18,NK,28.0,1.2346066
4368952.5,2082.6125,2.0,IL2,1.1529617,2019-4-18,NK,9.333333,0.9973753
4961320.0,1727.4314,2.0,IL2,1.2669482,2019-4-18,NK,3.111,1.059473
4894044.5,326.4912,2.0,IL2,0.7823708,2019-4-18,NK,1.037037,1.3012949
4564071.0,230.58398,2.0,IL2,0.84359336,2019-4-18,NK,0.345679,1.307307
5746597.0,525.77954,2.0,IL2,-0.010072708,2019-4-18,NK,0.115226,1.0401565
4084051.8,219.93188,2.0,IL2,-0.040519,2019-4-18,NK,0.038409,1.0414535
5576807.0,547.9065,2.0,IL2,-0.41787314,2019-4-18,NK,0.012803,0.92151827
3766616.2,0.0,2.0,IL2,1.2456388,2019-4-18,NK,0.004268,1.3535932
4872033.5,344.04297,2.0,IL2,0.24179268,2019-4-18,NK,0.001423,1.1714404
4588382.5,323.49268,2.0,IL2,0.965683,2019-4-18,NK,0.000474,1.2986994
7652689.0,3838.07,2.0,IL2,2.4963965,2019-4-18,CD8+,84.0,1.1081331
9510621.0,3577.737,2.0,IL2,38.944374,2019-4-18,CD8+,28.0,4.1152697
11537576.0,3618.451,2.0,IL2,158.80286,2019-4-18,CD8+,9.333333,9.517146
5259324.0,1732.8582,2.0,IL2,91.68839,2019-4-18,CD8+,3.111,6.839161
1701515.1,388.0287,2.0,IL2,26.088064,2019-4-18,CD8+,1.037037,4.2036433
321425.66,42.28235,2.0,IL2,12.868484,2019-4-18,CD8+,0.345679,2.3683748
316873.28,18.18103,2.0,IL2,12.73239,2019-4-18,CD8+,0.115226,2.4535913
264943.78,58.41272,2.0,IL2,13.560932,2019-4-18,CD8+,0.038409,2.3983338
235167.89,0.0,2.0,IL2,6.1096144,2019-4-18,CD8+,0.012803,1.4389645
312783.97,6.0686035,2.0,IL2,9.88168,2019-4-18,CD8+,0.004268,2.0352654
333275.56,19.621948,2.0,IL2,25.532467,2019-4-18,CD8+,0.001423,3.0544558
322393.7,101.17493,2.0,IL2,11.592856,2019-4-18,CD8+,0.000474,2.3663216
7652689.0,3838.07,1.0,IL2,2.4963965,2019-4-18,NKcells,84.0,1.1081331
9510621.0,3577.737,1.0,IL2,38.944374,2019-4-18,NKcells,28.0,4.1152697
11537576.0,3618.451,1.0,IL2,158.80286,2019-4-18,NKcells,9.333333,9.517146
5259324.0,1732.8582,1.0,IL2,91.68839,2019-4-18,NKcells,3.111,6.839161
1701515.1,388.0287,1.0,IL2,26.088064,2019-4-18,NKcells,1.037037,4.2036433
321425.66,42.28235,1.0,IL2,12.868484,2019-4-18,NKcells,0.345679,2.3683748
316873.28,18.18103,1.0,IL2,12.73239,2019-4-18,NKcells,0.115226,2.4535913
264943.78,58.41272,1.0,IL2,13.560932,2019-4-18,NKcells,0.038409,2.3983338
235167.89,0.0,1.0,IL2,6.1096144,2019-4-18,NKcells,0.012803,1.4389645
312783.97,6.0686035,1.0,IL2,9.88168,2019-4-18,NKcells,0.004268,2.0352654
333275.56,19.621948,1.0,IL2,25.532467,2019-4-18,NKcells,0.001423,3.0544558
322393.7,101.17493,1.0,IL2,11.592856,2019-4-18,NKcells,0.000474,2.3663216
6035668.5,2718.434,1.0,IL2,1.1300106,2019-4-18,NK,84.0,1.1758112
6288862.5,3013.876,1.0,IL2,1.145854,2019-4-18,NK,28.0,0.9299883
