Dose,Mean,Time,Kurtosis,Cell,Skew,Date,Variance,Ligand
0.000474,0.0,1.0,19.273455,Treg,2.319059,2019-4-19,3403488.2,R38Q N-term
84.0,8381.021,1.0,1.3397794,Thelper,1.2776636,2019-4-19,105231490.0,R38Q N-term
28.0,7773.0884,1.0,1.29282,Thelper,1.2861015,2019-4-19,92745380.0,R38Q N-term
9.333333,6147.6685,1.0,4.1491437,Thelper,1.8873066,2019-4-19,80414780.0,R38Q N-term
3.111,2371.88,1.0,3572.8044,Thelper,55.227703,2019-4-19,202245000.0,R38Q N-term
1.037037,1857.9927,1.0,597.11316,Thelper,15.994569,2019-4-19,37026296.0,R38Q N-term
0.345679,1058.1816,1.0,608.4018,Thelper,16.505016,2019-4-19,16520532.0,R38Q N-term
0.115226,554.22266,1.0,33.2529,Thelper,3.5316873,2019-4-19,4159844.2,R38Q N-term
0.038409,429.26123,1.0,24.261744,Thelper,2.2377498,2019-4-19,2856885.5,R38Q N-term
0.012803,377.4712,1.0,17.360987,Thelper,1.4866937,2019-4-19,2499508.5,R38Q N-term
0.004268,254.35596,1.0,74.94468,Thelper,3.7709408,2019-4-19,2733758.8,R38Q N-term
0.001423,197.45654,1.0,10.38102,Thelper,1.7423545,2019-4-19,2830537.0,R38Q N-term
0.000474,0.0,1.0,4121.0186,Thelper,58.91801,2019-4-19,13849474.0,R38Q N-term
84.0,15824.924,2.0,1798.6936,Treg,41.877857,2019-4-19,8771296000.0,R38Q N-term
28.0,10625.496,2.0,1.0683308,Treg,1.2982305,2019-4-19,177250300.0,R38Q N-term
9.333333,9155.902,2.0,2.3211088,Treg,1.7146734,2019-4-19,176205090.0,R38Q N-term
3.111,3778.185,2.0,10.410576,Treg,3.1210964,2019-4-19,82526130.0,R38Q N-term
1.037037,3571.1323,2.0,16.17038,Treg,3.7173908,2019-4-19,81432104.0,R38Q N-term
0.345679,2772.8208,2.0,13.882326,Treg,3.5676568,2019-4-19,56856716.0,R38Q N-term
0.115226,1851.7295,2.0,469.11896,Treg,17.106745,2019-4-19,71079290.0,R38Q N-term
0.038409,1356.812,2.0,19.145992,Treg,3.9529722,2019-4-19,19756812.0,R38Q N-term
0.012803,457.47217,2.0,31.864208,Treg,4.152605,2019-4-19,6524301.0,R38Q N-term
0.004268,0.0,2.0,14.739546,Treg,2.0048656,2019-4-19,3503449.5,R38Q N-term
0.001423,41.615723,2.0,25.953327,Treg,3.5026727,2019-4-19,5476817.0,R38Q N-term
0.000474,245.27002,2.0,33.82303,Treg,4.492211,2019-4-19,9194048.0,R38Q N-term
84.0,14123.288,2.0,0.09087086,Thelper,0.85441947,2019-4-19,181364860.0,R38Q N-term
28.0,10956.514,2.0,0.9987018,Thelper,1.1710753,2019-4-19,138257330.0,R38Q N-term
9.333333,9442.285,2.0,2.16819,Thelper,1.5937301,2019-4-19,144173620.0,R38Q N-term
3.111,1388.0608,2.0,47.34908,Thelper,5.2963886,2019-4-19,11201382.0,R38Q N-term
1.037037,1788.406,2.0,38.238857,Thelper,4.971117,2019-4-19,15061353.0,R38Q N-term
0.345679,997.0603,2.0,36.33774,Thelper,4.19028,2019-4-19,4940911.0,R38Q N-term
0.115226,626.9851,2.0,622.1319,Thelper,15.528597,2019-4-19,3957381.8,R38Q N-term
0.038409,744.54956,2.0,623.24414,Thelper,16.101974,2019-4-19,4391466.0,R38Q N-term
0.012803,463.31177,2.0,2.359436,Thelper,0.6451451,2019-4-19,2111578.5,R38Q N-term
0.004268,269.84937,2.0,0.9247415,Thelper,0.6003948,2019-4-19,2060115.4,R38Q N-term
0.001423,251.47583,2.0,5955.479,Thelper,73.37031,2019-4-19,33187418.0,R38Q N-term
0.000474,0.0,2.0,7.933325,Thelper,1.2956234,2019-4-19,2356132.0,R38Q N-term
84.0,11042.336,4.0,2363.4355,Treg,48.03163,2019-4-19,9529975000.0,H16N N-term
28.0,7101.304,4.0,4.8514824,Treg,2.0730262,2019-4-19,192067380.0,H16N N-term
9.333333,6433.4487,4.0,3.9335666,Treg,2.0096114,2019-4-19,158766690.0,H16N N-term
3.111,6471.2446,4.0,37.38301,Treg,3.7828357,2019-4-19,198333230.0,H16N N-term
1.037037,7123.764,4.0,4.180298,Treg,2.077264,2019-4-19,192291400.0,H16N N-term
0.345679,5501.987,4.0,5.9013195,Treg,2.3413875,2019-4-19,148929310.0,H16N N-term
0.115226,5591.023,4.0,6.042758,Treg,2.386951,2019-4-19,157931760.0,H16N N-term
0.038409,4730.397,4.0,56.620003,Treg,4.7242727,2019-4-19,143639780.0,H16N N-term
0.012803,3708.6323,4.0,7.8909454,Treg,2.7107675,2019-4-19,113882500.0,H16N N-term
0.004268,1407.727,4.0,18.483505,Treg,3.890562,2019-4-19,45969572.0,H16N N-term
0.001423,653.79395,4.0,19.200228,Treg,4.025265,2019-4-19,41408530.0,H16N N-term
0.000474,0.0,4.0,1549.2625,Treg,39.26366,2019-4-19,1410762600.0,H16N N-term
84.0,8013.224,4.0,4.254663,Thelper,2.0033882,2019-4-19,140107780.0,H16N N-term
28.0,5642.7124,4.0,7.2506466,Thelper,2.552316,2019-4-19,104864536.0,H16N N-term
9.333333,4866.2085,4.0,9.697069,Thelper,2.8513372,2019-4-19,87727736.0,H16N N-term
3.111,4798.1665,4.0,5535.444,Thelper,68.855774,2019-4-19,616382900.0,H16N N-term
1.037037,5256.2905,4.0,10.2902155,Thelper,2.938379,2019-4-19,103167660.0,H16N N-term
0.345679,4092.9116,4.0,10.989083,Thelper,3.0577562,2019-4-19,73199416.0,H16N N-term
0.115226,4294.9263,4.0,13.094061,Thelper,3.2150378,2019-4-19,79120900.0,H16N N-term
0.038409,3247.3745,4.0,132.91841,Thelper,6.8170633,2019-4-19,63537270.0,H16N N-term
0.012803,1978.9995,4.0,27.844984,Thelper,4.4698296,2019-4-19,30480220.0,H16N N-term
0.004268,788.80615,4.0,106.772194,Thelper,6.4017005,2019-4-19,6403322.5,H16N N-term
0.001423,217.14941,4.0,53.06823,Thelper,4.3892555,2019-4-19,4185121.2,H16N N-term
0.000474,0.0,4.0,7540.207,Thelper,86.432205,2019-4-19,290302820.0,H16N N-term
84.0,5701.2554,2.0,6.7516975,Treg,2.5529544,2019-4-19,141878750.0,H16N N-term
28.0,3555.8013,2.0,12.2489,Treg,3.2513368,2019-4-19,83222190.0,H16N N-term
9.333333,5187.7866,2.0,5.8934507,Treg,2.3297577,2019-4-19,100664920.0,H16N N-term
3.111,4776.268,2.0,5.770094,Treg,2.3638725,2019-4-19,103865740.0,H16N N-term
1.037037,3804.648,2.0,9.106414,Treg,2.9230793,2019-4-19,93608000.0,H16N N-term
0.345679,5520.1997,2.0,5.1698008,Treg,2.2696617,2019-4-19,138935630.0,H16N N-term
0.115226,6492.0786,2.0,3.5229402,Treg,2.052515,2019-4-19,166093920.0,H16N N-term
0.038409,4959.8247,2.0,7.091461,Treg,2.6401138,2019-4-19,128937250.0,H16N N-term
0.012803,3215.7534,2.0,8.830156,Treg,2.9019806,2019-4-19,86491360.0,H16N N-term
0.004268,1755.5488,2.0,13.545893,Treg,3.4093823,2019-4-19,46695990.0,H16N N-term
0.001423,39.794434,2.0,38.111423,Treg,4.844576,2019-4-19,10436877.0,H16N N-term
0.000474,0.0,2.0,1224.7654,Treg,33.454628,2019-4-19,61371710.0,H16N N-term
84.0,3428.6543,2.0,15.576647,Thelper,3.3450055,2019-4-19,45626216.0,H16N N-term
28.0,1006.2827,2.0,5550.037,Thelper,66.921074,2019-4-19,71725864.0,H16N N-term
9.333333,2310.188,2.0,19.534258,Thelper,3.6758697,2019-4-19,25974738.0,H16N N-term
3.111,1719.5317,2.0,23.463062,Thelper,3.9578364,2019-4-19,20775682.0,H16N N-term
1.037037,1431.9473,2.0,30.529686,Thelper,4.689731,2019-4-19,22933522.0,H16N N-term
0.345679,2026.2627,2.0,15.832188,Thelper,3.5527139,2019-4-19,31430794.0,H16N N-term
0.115226,2159.7812,2.0,16.18306,Thelper,3.6104987,2019-4-19,30928538.0,H16N N-term
0.038409,1782.4053,2.0,3864.1619,Thelper,54.838093,2019-4-19,96248850.0,H16N N-term
0.012803,341.8628,2.0,54.12387,Thelper,4.911799,2019-4-19,5566717.5,H16N N-term
0.004268,105.68799,2.0,57.93612,Thelper,3.980863,2019-4-19,3392503.0,H16N N-term
0.001423,2.084961,2.0,9.504433,Thelper,1.4703563,2019-4-19,2692968.2,H16N N-term
0.000474,0.0,2.0,5067.929,Thelper,64.75536,2019-4-19,13632218.0,H16N N-term
84.0,9932.527,1.0,1.7062397,Treg,1.6202193,2019-4-19,240014320.0,H16N N-term
28.0,11926.078,1.0,1474.8866,Treg,37.884556,2019-4-19,8609063000.0,H16N N-term
9.333333,8724.168,1.0,3.0004625,Treg,1.9287615,2019-4-19,226128110.0,H16N N-term
3.111,8429.412,1.0,3.4848084,Treg,1.9728341,2019-4-19,213658880.0,H16N N-term
1.037037,7735.813,1.0,4.654354,Treg,2.1016295,2019-4-19,177707120.0,H16N N-term
0.345679,7400.4165,1.0,4.2393456,Treg,2.0467334,2019-4-19,168835840.0,H16N N-term
0.115226,4304.8657,1.0,357.3768,Treg,15.070772,2019-4-19,186059760.0,H16N N-term
0.038409,4769.849,1.0,7.8434877,Treg,2.7378802,2019-4-19,120812160.0,H16N N-term
0.012803,1996.3853,1.0,19.648348,Treg,4.019721,2019-4-19,45308624.0,H16N N-term
0.004268,1097.1011,1.0,28.893824,Treg,4.4976554,2019-4-19,17347218.0,H16N N-term
0.001423,1420.1499,1.0,25.555761,Treg,4.3866177,2019-4-19,28598594.0,H16N N-term
0.000474,0.0,1.0,136.54102,Treg,8.195377,2019-4-19,7758657.0,H16N N-term
84.0,8895.18,1.0,6586.6323,Thelper,80.93764,2019-4-19,19713087000.0,H16N N-term
28.0,5839.7476,1.0,352.29425,Thelper,10.486545,2019-4-19,121830150.0,H16N N-term
9.333333,4865.0435,1.0,7.3614435,Thelper,2.5601773,2019-4-19,81317840.0,H16N N-term
3.111,4492.4136,1.0,10.845737,Thelper,2.9351156,2019-4-19,78656984.0,H16N N-term
1.037037,4134.893,1.0,120.453674,Thelper,6.1767144,2019-4-19,70974980.0,H16N N-term
0.345679,3471.627,1.0,11.394367,Thelper,3.0141418,2019-4-19,52374516.0,H16N N-term
0.115226,1402.3315,1.0,2126.6611,Thelper,36.6494,2019-4-19,34191844.0,H16N N-term
0.038409,948.59375,1.0,52.83222,Thelper,5.406817,2019-4-19,9503364.0,H16N N-term
0.012803,165.49365,1.0,46.119156,Thelper,3.5099578,2019-4-19,3252983.5,H16N N-term
0.004268,401.9497,1.0,5.400955,Thelper,1.0973979,2019-4-19,2914687.2,H16N N-term
0.001423,186.45654,1.0,1.556757,Thelper,0.72675997,2019-4-19,2726607.8,H16N N-term
0.000474,0.0,1.0,3.30863,Thelper,0.73400533,2019-4-19,2428878.5,H16N N-term
84.0,12126.41,1.0,1.371181,Treg,1.4492295,2019-4-19,295287550.0,H16N N-term
28.0,9759.922,1.0,1.8173566,Treg,1.6456003,2019-4-19,265777840.0,H16N N-term
9.333333,9206.799,1.0,2.9607677,Treg,1.7984159,2019-4-19,229770180.0,H16N N-term
3.111,8388.694,1.0,3.3495402,Treg,1.9323246,2019-4-19,212034940.0,H16N N-term
1.037037,7991.6924,1.0,4.227071,Treg,2.1637156,2019-4-19,213750130.0,H16N N-term
0.345679,6338.417,1.0,5.351014,Treg,2.3450031,2019-4-19,173526800.0,H16N N-term
0.115226,5635.7607,1.0,2.2101736,Treg,1.7832589,2019-4-19,134318540.0,H16N N-term
0.038409,1892.9346,1.0,18.370377,Treg,3.978445,2019-4-19,45247116.0,H16N N-term
0.012803,510.3418,1.0,24.132214,Treg,4.178724,2019-4-19,16504477.0,H16N N-term
0.004268,66.99365,1.0,33.38321,Treg,4.136436,2019-4-19,8377598.0,H16N N-term
0.001423,0.0,1.0,43.24608,Treg,4.1668696,2019-4-19,6082842.0,H16N N-term
0.000474,332.4131,1.0,46.18796,Treg,4.997197,2019-4-19,9365522.0,H16N N-term
84.0,9041.675,1.0,4.462709,Thelper,1.939402,2019-4-19,170874820.0,H16N N-term
28.0,6085.4424,1.0,6.407587,Thelper,2.3611205,2019-4-19,117574300.0,H16N N-term
9.333333,5458.9893,1.0,8.121236,Thelper,2.5804958,2019-4-19,105517100.0,H16N N-term
3.111,5027.075,1.0,8.096642,Thelper,2.6786122,2019-4-19,93341210.0,H16N N-term
1.037037,5430.4727,1.0,8.137422,Thelper,2.72639,2019-4-19,105962620.0,H16N N-term
0.345679,2356.5488,1.0,20.479843,Thelper,3.9729643,2019-4-19,36766010.0,H16N N-term
0.115226,31.45459,1.0,61.355217,Thelper,5.9774632,2019-4-19,7635447.5,H16N N-term
0.038409,508.31445,1.0,43.248444,Thelper,2.9424963,2019-4-19,3361848.0,H16N N-term
0.012803,0.0,1.0,4.4569297,Thelper,0.87661064,2019-4-19,2477611.8,H16N N-term
0.004268,108.96484,1.0,1519.3229,Thelper,26.365719,2019-4-19,4744326.0,H16N N-term
0.001423,196.1753,1.0,20.339699,Thelper,1.593776,2019-4-19,2755680.0,H16N N-term
0.000474,299.98193,1.0,1282.9149,Thelper,24.445831,2019-4-19,5290622.0,H16N N-term
84.0,9806.232,4.0,1.4712086,Treg,1.304262,2019-4-19,154669980.0,R38Q/H16N
28.0,7795.6323,4.0,2.6186118,Treg,1.7145237,2019-4-19,148138900.0,R38Q/H16N
9.333333,10641.162,4.0,1211.0839,Treg,34.723743,2019-4-19,19932465000.0,R38Q/H16N
3.111,6718.057,4.0,2.7154102,Treg,1.8426318,2019-4-19,126474900.0,R38Q/H16N
1.037037,5058.7573,4.0,5.7791595,Treg,2.4163427,2019-4-19,90691416.0,R38Q/H16N
0.345679,3908.8677,4.0,7.104144,Treg,2.665104,2019-4-19,68758060.0,R38Q/H16N
0.115226,3037.1255,4.0,65.80976,Treg,5.64808,2019-4-19,62159756.0,R38Q/H16N
0.038409,2967.9087,4.0,10.569778,Treg,3.1372342,2019-4-19,50777556.0,R38Q/H16N
0.012803,1384.5972,4.0,30.026909,Treg,4.6390624,2019-4-19,15557946.0,R38Q/H16N
0.004268,1032.1431,4.0,31.666553,Treg,4.8513546,2019-4-19,18224652.0,R38Q/H16N
0.001423,607.11914,4.0,45.91793,Treg,5.335752,2019-4-19,10900074.0,R38Q/H16N
0.000474,0.0,4.0,223.40082,Treg,10.948297,2019-4-19,7454811.0,R38Q/H16N
84.0,5899.4185,4.0,6.3079586,Thelper,2.204392,2019-4-19,85376780.0,R38Q/H16N
28.0,3773.9927,4.0,10.453343,Thelper,2.8993752,2019-4-19,56326670.0,R38Q/H16N
9.333333,3063.0815,4.0,15.515255,Thelper,3.4658072,2019-4-19,44931604.0,R38Q/H16N
3.111,2745.9995,4.0,17.019854,Thelper,3.6866033,2019-4-19,39781816.0,R38Q/H16N
1.037037,1778.1709,4.0,36.25613,Thelper,5.0832634,2019-4-19,21275386.0,R38Q/H16N
0.345679,986.7178,4.0,48.16651,Thelper,5.108808,2019-4-19,8101802.0,R38Q/H16N
0.115226,765.61035,4.0,32.779865,Thelper,3.6229024,2019-4-19,4350316.5,R38Q/H16N
0.038409,578.81396,4.0,36.640617,Thelper,3.2259376,2019-4-19,3664639.5,R38Q/H16N
0.012803,642.24365,4.0,95.77517,Thelper,5.091725,2019-4-19,3555220.5,R38Q/H16N
0.004268,188.10596,4.0,25.00881,Thelper,1.9223623,2019-4-19,2621783.5,R38Q/H16N
0.001423,203.41895,4.0,8.9055195,Thelper,1.16186,2019-4-19,2419694.5,R38Q/H16N
0.000474,0.0,4.0,253.40076,Thelper,7.5821815,2019-4-19,2756849.2,R38Q/H16N
84.0,9065.891,2.0,1.9097123,Treg,1.6167566,2019-4-19,188080860.0,R38Q/H16N
28.0,9163.609,2.0,1.7475762,Treg,1.5907577,2019-4-19,184757900.0,R38Q/H16N
9.333333,6411.8345,2.0,4.8665395,Treg,2.292216,2019-4-19,153358820.0,R38Q/H16N
3.111,5403.9253,2.0,7.1863613,Treg,2.6498313,2019-4-19,124259180.0,R38Q/H16N
1.037037,4736.903,2.0,7.9501686,Treg,2.7075043,2019-4-19,111183560.0,R38Q/H16N
0.345679,3641.9048,2.0,10.446143,Treg,3.1605358,2019-4-19,84159064.0,R38Q/H16N
0.115226,2819.56,2.0,12.030308,Treg,3.325671,2019-4-19,54663490.0,R38Q/H16N
0.038409,1736.1636,2.0,23.359531,Treg,4.4142017,2019-4-19,33246362.0,R38Q/H16N
0.012803,1475.5981,2.0,936.63995,Treg,30.35684,2019-4-19,595407040.0,R38Q/H16N
0.004268,653.67676,2.0,20.918503,Treg,3.697314,2019-4-19,11788127.0,R38Q/H16N
0.001423,0.0,2.0,45.464954,Treg,4.9841547,2019-4-19,8362465.0,R38Q/H16N
0.000474,249.0498,2.0,36.043583,Treg,3.3775563,2019-4-19,4900502.5,R38Q/H16N
84.0,4480.3564,2.0,7.2856636,Thelper,2.4535966,2019-4-19,54004416.0,R38Q/H16N
28.0,4431.4854,2.0,12.339379,Thelper,3.0610428,2019-4-19,76377490.0,R38Q/H16N
9.333333,1922.456,2.0,24.30182,Thelper,4.229925,2019-4-19,20033196.0,R38Q/H16N
3.111,1640.0806,2.0,42.06023,Thelper,5.2786283,2019-4-19,15835412.0,R38Q/H16N
1.037037,896.91846,2.0,48.768513,Thelper,4.9638896,2019-4-19,6423109.0,R38Q/H16N
0.345679,844.2329,2.0,40.371666,Thelper,3.899458,2019-4-19,4471836.5,R38Q/H16N
0.115226,746.8872,2.0,4078.7083,Thelper,58.447823,2019-4-19,23666792.0,R38Q/H16N
0.038409,595.7866,2.0,195.4775,Thelper,6.5421357,2019-4-19,3405400.5,R38Q/H16N
0.012803,443.84863,2.0,20.270134,Thelper,1.6020676,2019-4-19,2794048.0,R38Q/H16N
0.004268,180.19238,2.0,13.559862,Thelper,1.656933,2019-4-19,2593364.0,R38Q/H16N
0.001423,0.0,2.0,6.281458,Thelper,1.1135826,2019-4-19,2458425.5,R38Q/H16N
0.000474,403.44092,2.0,2.230071,Thelper,0.64980507,2019-4-19,2453391.8,R38Q/H16N
84.0,13623.316,1.0,0.23803234,Treg,1.1360266,2019-4-19,279295170.0,R38Q/H16N
28.0,10685.316,1.0,1.9144759,Treg,1.6682307,2019-4-19,245672350.0,R38Q/H16N
9.333333,9161.992,1.0,2.652835,Treg,1.8447038,2019-4-19,220011380.0,R38Q/H16N
3.111,10321.236,1.0,1121.3555,Treg,33.315754,2019-4-19,12831480000.0,R38Q/H16N
1.037037,6145.978,1.0,5.7130175,Treg,2.4597263,2019-4-19,135072500.0,R38Q/H16N
0.345679,4991.1772,1.0,8.853374,Treg,2.9179509,2019-4-19,103169816.0,R38Q/H16N
0.115226,2963.2866,1.0,23.085783,Treg,4.389775,2019-4-19,49714600.0,R38Q/H16N
0.038409,1931.2993,1.0,31.390167,Treg,4.8773985,2019-4-19,18274132.0,R38Q/H16N
0.012803,1846.4897,1.0,35.13904,Treg,5.0187654,2019-4-19,25461368.0,R38Q/H16N
0.004268,461.8745,1.0,21.556562,Treg,3.2549188,2019-4-19,5964878.0,R38Q/H16N
0.001423,0.0,1.0,29.620697,Treg,3.6313372,2019-4-19,5458012.5,R38Q/H16N
0.000474,9354.436,1.0,823.911,Treg,28.737879,2019-4-19,63900398000.0,R38Q/H16N
84.0,7100.954,1.0,5.3184166,Thelper,2.170465,2019-4-19,106636640.0,R38Q/H16N
28.0,3891.7441,1.0,11.338488,Thelper,3.053032,2019-4-19,47413624.0,R38Q/H16N
9.333333,2535.855,1.0,22.508812,Thelper,4.162493,2019-4-19,29304600.0,R38Q/H16N
3.111,1383.248,1.0,73.71039,Thelper,6.3078346,2019-4-19,8475989.0,R38Q/H16N
1.037037,1335.7559,1.0,455.83026,Thelper,15.089335,2019-4-19,8866557.0,R38Q/H16N
0.345679,1115.0981,1.0,36.107597,Thelper,3.0011978,2019-4-19,3152860.0,R38Q/H16N
0.115226,1054.8037,1.0,604.0533,Thelper,14.572569,2019-4-19,3938449.5,R38Q/H16N
0.038409,981.8203,1.0,2.5288072,Thelper,0.71671027,2019-4-19,2416360.5,R38Q/H16N
0.012803,671.5371,1.0,19.871143,Thelper,2.0374682,2019-4-19,2545391.2,R38Q/H16N
0.004268,336.50537,1.0,2227.745,Thelper,38.17004,2019-4-19,6910342.0,R38Q/H16N
0.001423,0.0,1.0,2079.797,Thelper,33.963814,2019-4-19,4537889.0,R38Q/H16N
0.000474,484.08838,1.0,22.747831,Thelper,1.9201517,2019-4-19,2599659.8,R38Q/H16N
84.0,11659.7,0.5,0.9895325,Treg,1.3731749,2019-4-19,302634880.0,R38Q/H16N
28.0,9818.094,0.5,1.2984805,Treg,1.4993242,2019-4-19,257977100.0,R38Q/H16N
9.333333,7967.337,0.5,3.8223147,Treg,2.009751,2019-4-19,239312290.0,R38Q/H16N
3.111,4818.868,0.5,6.801695,Treg,2.6578968,2019-4-19,145705820.0,R38Q/H16N
1.037037,3429.7393,0.5,11.977527,Treg,3.2691777,2019-4-19,89796344.0,R38Q/H16N
0.345679,2310.372,0.5,15.488464,Treg,3.7510707,2019-4-19,51578630.0,R38Q/H16N
0.115226,1504.1646,0.5,57.461575,Treg,6.246246,2019-4-19,37648492.0,R38Q/H16N
0.038409,738.8906,0.5,44.94913,Treg,4.777922,2019-4-19,8584522.0,R38Q/H16N
0.012803,847.9043,0.5,51.40468,Treg,5.135584,2019-4-19,8649874.0,R38Q/H16N
0.004268,911.72754,0.5,60.83166,Treg,5.8147573,2019-4-19,10748625.0,R38Q/H16N
0.001423,0.0,0.5,19.57526,Treg,3.1552708,2019-4-19,7349616.0,R38Q/H16N
0.000474,1235.3262,0.5,31.59206,Treg,4.8818827,2019-4-19,25723728.0,R38Q/H16N
84.0,5869.4233,0.5,6.1760187,Thelper,2.2959638,2019-4-19,99091790.0,R38Q/H16N
28.0,3981.232,0.5,9.486279,Thelper,2.8652275,2019-4-19,79305510.0,R38Q/H16N
9.333333,2250.767,0.5,128.68292,Thelper,7.3068137,2019-4-19,51624676.0,R38Q/H16N
3.111,391.8286,0.5,93.3973,Thelper,6.8678007,2019-4-19,6459670.5,R38Q/H16N
1.037037,516.1079,0.5,40.886974,Thelper,4.0518503,2019-4-19,4510856.0,R38Q/H16N
0.345679,510.0879,0.5,13.435484,Thelper,1.7254821,2019-4-19,3348929.0,R38Q/H16N
0.115226,435.84863,0.5,15.843975,Thelper,1.6179975,2019-4-19,2883702.0,R38Q/H16N
0.038409,633.81445,0.5,1.6791201,Thelper,0.5677268,2019-4-19,2841836.2,R38Q/H16N
0.012803,675.5303,0.5,1.7898855,Thelper,0.4727043,2019-4-19,2811791.0,R38Q/H16N
0.004268,693.54004,0.5,3480.8594,Thelper,56.50107,2019-4-19,36845200.0,R38Q/H16N
0.001423,0.0,0.5,3.2799292,Thelper,0.7668261,2019-4-19,2532844.2,R38Q/H16N
0.000474,528.23584,0.5,3100.3093,Thelper,50.238228,2019-4-19,26180590.0,R38Q/H16N
84.0,2136.3896,4.0,1.6208587,NK,0.8976499,2019-5-02,4167729.0,WT N-term
28.0,1878.0493,4.0,-0.1747899,NK,0.4761699,2019-5-02,3162226.2,WT N-term
9.333333,2014.8066,4.0,1.2276039,NK,0.78130716,2019-5-02,3263236.8,WT N-term
3.111,1576.731,4.0,1.1516767,NK,0.71538055,2019-5-02,2879469.2,WT N-term
1.037037,1140.1475,4.0,0.8841634,NK,1.0574921,2019-5-02,3401686.5,WT N-term
0.345679,639.9463,4.0,244.85922,NK,12.812766,2019-5-02,7993700.0,WT N-term
0.115226,557.08203,4.0,1.7553177,NK,1.4161203,2019-5-02,4094407.2,WT N-term
0.038409,298.89844,4.0,67.607956,NK,6.3955584,2019-5-02,6352679.5,WT N-term
0.012803,259.25293,4.0,3.6275878,NK,1.7327322,2019-5-02,4077304.5,WT N-term
0.004268,0.0,4.0,3.6550426,NK,1.7667178,2019-5-02,3416175.8,WT N-term
0.001423,44.486816,4.0,1.9163842,NK,1.4603161,2019-5-02,3971599.0,WT N-term
0.000474,228.25732,4.0,106.99055,NK,8.814782,2019-5-02,10445497.0,WT N-term
84.0,3220.2559,4.0,3.3896317,CD8,1.1333083,2019-5-02,5671176.0,WT N-term
28.0,1940.2589,4.0,6.250551,CD8,1.5735128,2019-5-02,3141545.2,WT N-term
9.333333,2230.2202,4.0,1904.7053,CD8,41.12579,2019-5-02,32194134.0,WT N-term
3.111,1517.5045,4.0,4.570159,CD8,1.7325531,2019-5-02,2821168.8,WT N-term
1.037037,758.869,4.0,26.573002,CD8,4.059159,2019-5-02,2056544.4,WT N-term
0.345679,44.301147,4.0,35.183594,CD8,4.749847,2019-5-02,1008705.9,WT N-term
0.115226,311.9807,4.0,33.79239,CD8,4.808011,2019-5-02,1509593.9,WT N-term
0.038409,378.93738,4.0,28.21411,CD8,4.4049826,2019-5-02,1706383.9,WT N-term
0.012803,108.70618,4.0,14.624573,CD8,2.88465,2019-5-02,738965.44,WT N-term
0.004268,56.57141,4.0,14.011623,CD8,2.2368016,2019-5-02,436369.28,WT N-term
0.001423,20.660156,4.0,8.702218,CD8,1.9178457,2019-5-02,480910.8,WT N-term
0.000474,0.0,4.0,94.430916,CD8,6.8568473,2019-5-02,810099.25,WT N-term
84.0,1840.1646,4.0,1.0042434,NK,0.73809755,2019-5-02,3590199.8,WT N-term
28.0,1610.1787,4.0,0.17260695,NK,0.57115847,2019-5-02,3186495.8,WT N-term
9.333333,1227.459,4.0,0.22529435,NK,0.5074256,2019-5-02,2809970.2,WT N-term
3.111,1173.6299,4.0,1.5353217,NK,0.9096464,2019-5-02,2769354.2,WT N-term
1.037037,985.17676,4.0,0.8108256,NK,0.9464712,2019-5-02,2914888.8,WT N-term
0.345679,525.6177,4.0,1.1601958,NK,0.86654276,2019-5-02,2718114.8,WT N-term
0.115226,246.26318,4.0,0.40330052,NK,0.8997075,2019-5-02,2530900.5,WT N-term
0.038409,320.11133,4.0,17.136206,NK,2.8609388,2019-5-02,4517350.5,WT N-term
0.012803,0.0,4.0,3.5394049,NK,1.3890101,2019-5-02,2227330.5,WT N-term
0.004268,298.72314,4.0,-0.10969901,NK,0.4608518,2019-5-02,2037453.0,WT N-term
0.001423,140.67773,4.0,0.21297097,NK,0.7933204,2019-5-02,2499755.2,WT N-term
0.000474,105.29004,4.0,0.31603622,NK,0.7384399,2019-5-02,2095915.4,WT N-term
84.0,3656.4006,4.0,5.115306,CD8,1.323856,2019-5-02,7687491.5,WT N-term
28.0,1926.2263,4.0,4.0015726,CD8,1.4042705,2019-5-02,2876668.0,WT N-term
9.333333,1024.6365,4.0,7.517888,CD8,2.053367,2019-5-02,2206116.0,WT N-term
3.111,1023.531,4.0,1386.6653,CD8,33.366817,2019-5-02,8559281.0,WT N-term
1.037037,566.3789,4.0,1087.8237,CD8,29.322817,2019-5-02,6497341.5,WT N-term
0.345679,154.297,4.0,34.379593,CD8,3.6917713,2019-5-02,637573.44,WT N-term
0.115226,59.932007,4.0,7.674924,CD8,1.7970313,2019-5-02,475432.84,WT N-term
0.038409,104.374146,4.0,24.603899,CD8,3.3834193,2019-5-02,585103.9,WT N-term
0.012803,46.204834,4.0,243.17244,CD8,10.3099985,2019-5-02,719440.3,WT N-term
0.004268,36.792725,4.0,14.309971,CD8,2.0408182,2019-5-02,447020.06,WT N-term
0.001423,104.51196,4.0,82.81974,CD8,4.746998,2019-5-02,532927.7,WT N-term
0.000474,0.0,4.0,6.426901,CD8,1.6245044,2019-5-02,414122.0,WT N-term
84.0,1970.1187,4.0,0.20761585,NK,0.6405685,2019-5-02,2840413.5,WT N-term
28.0,1551.6138,4.0,0.06845808,NK,0.59323066,2019-5-02,2800818.5,WT N-term
